Date,Rank,Song,Artist,Song_Key,Genre,Date_Index,State,New_Spell,Spell_Number,Days_On_Chart,Total_Appearances,Artist_Past_Appearances,Prev_Rank,Delta_R,Volatility_So_Far,Rank_Velocity,Is_New_Entry,Next_Date,Next_Rank,Observed_Next_State,Next_State,Top10_Tomorrow,Exit_Tomorrow
2026-03-25,43,Barbaad,The Rish,the rish || barbaad,Hindi Indie,10,26-50,False,1,11,11,10,43.0,0.0,3.407345007480164,0.6666666666666666,False,2026-03-26,44.0,26-50,26-50,0,0
2026-03-25,44,Not Guilty,Dhanda Nyoliwala,dhanda nyoliwala || not guilty,Punjabi-Haryanvi Pop,10,26-50,False,1,11,11,10,46.0,-2.0,4.5563142999578075,0.3333333333333333,False,2026-03-26,46.0,26-50,26-50,0,0
2026-03-25,45,Mutta Kalakki,G. V. Prakash,g. v. prakash || mutta kalakki,South Indian Film,10,26-50,False,1,7,7,6,42.0,3.0,5.852349955359813,2.0,False,2026-03-26,43.0,26-50,26-50,0,0
2026-03-25,46,Ehsaas,Faheem Abdullah,faheem abdullah || ehsaas,Hindi Indie,10,26-50,False,1,11,11,10,47.0,-1.0,3.3600595232822887,-0.6666666666666666,False,2026-03-26,47.0,26-50,26-50,0,0
2026-03-25,47,Ye Tune Kya Kiya,Pritam,pritam || ye tune kya kiya,Hindi Film,10,26-50,False,1,11,11,10,44.0,3.0,2.576819745345025,2.3333333333333335,False,2026-03-26,45.0,26-50,26-50,0,0
2026-03-25,48,Thodi Si Daaru,AP Dhillon,ap dhillon || thodi si daaru,Punjabi-Haryanvi Pop,10,26-50,False,3,2,7,6,49.0,-1.0,0.0,-1.0,False,2026-03-26,,,Exit,0,1
2026-03-25,49,Teri Deewani,Kailash Kher,kailash kher || teri deewani,Hindi Film,10,26-50,True,3,1,9,8,,,0.0,-1.5,True,2026-03-26,49.0,26-50,26-50,0,0
2026-03-25,50,Mast Magan,Arijit Singh,arijit singh || mast magan,Hindi Film,10,26-50,False,3,3,8,13,48.0,2.0,0.0,2.0,False,2026-03-26,,,Exit,0,1
2026-03-26,1,Bairan,Banjaare,banjaare || bairan,Hindi Indie,11,Top10,False,1,12,12,11,1.0,0.0,0.0,0.0,False,2026-03-27,1.0,Top10,Top10,1,0
2026-03-26,2,Jaiye Sajana,Shashwat Sachdev,shashwat sachdev || jaiye sajana,Hindi Film,11,Top10,False,1,6,6,110,2.0,0.0,5.912698199637792,-1.0,False,2026-03-27,2.0,Top10,Top10,1,0
2026-03-26,3,Sheesha - Aakhya Mai Aakh Ghali Jo Bairan,Mitta Ror,mitta ror || sheesha - aakhya mai aakh ghali jo bairan,Punjabi-Haryanvi Pop,11,Top10,False,2,4,11,11,3.0,0.0,0.4714045207910317,0.3333333333333333,False,2026-03-27,3.0,Top10,Top10,1,0
2026-03-26,4,Gehra Hua,Shashwat Sachdev,shashwat sachdev || gehra hua,Hindi Film,11,Top10,False,1,12,12,51,4.0,0.0,0.2874797872880344,0.0,False,2026-03-27,4.0,Top10,Top10,1,0
2026-03-26,5,Dhurandhar The Revenge - Aari Aari,Shashwat Sachdev,shashwat sachdev || dhurandhar the revenge - aari aari,Hindi Film,11,Top10,False,1,9,9,30,5.0,0.0,4.716990566028302,0.6666666666666666,False,2026-03-27,5.0,Top10,Top10,1,0
2026-03-26,6,Jaan Se Guzarte Hain,Shashwat Sachdev,shashwat sachdev || jaan se guzarte hain,Hindi Film,11,Top10,False,1,6,6,95,7.0,-1.0,6.968500556073739,-1.3333333333333333,False,2026-03-27,6.0,Top10,Top10,1,0
2026-03-26,7,Khat,Navjot Ahuja,navjot ahuja || khat,Hindi Indie,11,Top10,False,1,12,12,11,6.0,1.0,0.51425947722658,0.3333333333333333,False,2026-03-27,7.0,Top10,Top10,1,0
2026-03-26,8,Dooron Dooron,Paresh Pahuja,paresh pahuja || dooron dooron,Hindi Indie,11,Top10,False,1,12,12,11,8.0,0.0,0.9620913858416692,0.3333333333333333,False,2026-03-27,9.0,Top10,Top10,1,0
2026-03-26,9,Sitaare,Arijit Singh,arijit singh || sitaare,Hindi Film,11,Top10,False,1,12,12,30,9.0,0.0,0.7925270806437587,0.0,False,2026-03-27,8.0,Top10,Top10,1,0
2026-03-26,10,Sahiba,Aditya Rikhari,aditya rikhari || sahiba,Hindi Indie,11,Top10,False,1,12,12,11,10.0,0.0,0.9875254992000196,0.6666666666666666,False,2026-03-27,10.0,Top10,Top10,1,0
2026-03-26,11,Apna Bana Le,Sachin-Jigar,sachin-jigar || apna bana le,Hindi Film,11,11-25,False,1,12,12,11,12.0,-1.0,1.5374122295716148,-0.6666666666666666,False,2026-03-27,11.0,11-25,11-25,0,0
2026-03-26,12,Samjhawan,Jawad Ahmad,jawad ahmad || samjhawan,Hindi Film,11,11-25,False,1,12,12,11,14.0,-2.0,1.304790917673393,0.0,False,2026-03-27,13.0,11-25,11-25,0,0
2026-03-26,13,Finding Her,Kushagra,kushagra || finding her,Hindi Indie,11,11-25,False,1,12,12,11,11.0,2.0,1.28564869306645,0.6666666666666666,False,2026-03-27,14.0,11-25,11-25,0,0
2026-03-26,14,Shararat,Shashwat Sachdev,shashwat sachdev || shararat,Hindi Film,11,11-25,False,1,12,12,211,13.0,1.0,1.827250112931071,-0.3333333333333333,False,2026-03-27,12.0,11-25,11-25,0,0
2026-03-26,15,Dhurandhar - Title Track,Shashwat Sachdev,shashwat sachdev || dhurandhar - title track,Hindi Film,11,11-25,False,1,12,12,12,15.0,0.0,1.6109131951517592,0.3333333333333333,False,2026-03-27,15.0,11-25,11-25,0,0
2026-03-26,16,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,anuv jain || arz kiya hai | coke studio bharat,Hindi Indie,11,11-25,False,1,12,12,11,16.0,0.0,0.8813963377120597,0.0,False,2026-03-27,16.0,11-25,11-25,0,0
2026-03-26,17,Pavazha Malli,Sai Abhyankkar,sai abhyankkar || pavazha malli,South Indian Film,11,11-25,False,1,12,12,13,20.0,-3.0,2.7901835005859645,-0.6666666666666666,False,2026-03-27,17.0,11-25,11-25,0,0
2026-03-26,18,Ishq,Faheem Abdullah,faheem abdullah || ishq,Hindi Indie,11,11-25,False,1,12,12,32,23.0,-5.0,3.3377381364883307,-0.6666666666666666,False,2026-03-27,19.0,11-25,11-25,0,0
2026-03-26,19,Mann Mera,Gajendra Verma,gajendra verma || mann mera,Hindi Indie,11,11-25,False,1,12,12,11,21.0,-2.0,1.526623238522424,-1.6666666666666667,False,2026-03-27,23.0,11-25,11-25,0,0
2026-03-26,20,For A Reason,Karan Aujla,karan aujla || for a reason,Punjabi-Haryanvi Pop,11,11-25,False,1,12,12,32,18.0,2.0,1.8763424945954812,1.0,False,2026-03-27,20.0,11-25,11-25,0,0
2026-03-26,21,Boyfriend,Karan Aujla,karan aujla || boyfriend,Punjabi-Haryanvi Pop,11,11-25,False,1,12,12,11,19.0,2.0,2.5616368733827946,1.0,False,2026-03-27,18.0,11-25,11-25,0,0
2026-03-26,22,Phir Se,Shashwat Sachdev,shashwat sachdev || phir se,Hindi Film,11,11-25,False,1,3,3,176,28.0,-6.0,5.5,-11.5,False,2026-03-27,28.0,26-50,26-50,0,0
2026-03-26,23,Bairi,Virat,virat || bairi,Punjabi-Haryanvi Pop,11,11-25,False,1,12,12,11,22.0,1.0,2.1086206372260365,0.6666666666666666,False,2026-03-27,22.0,11-25,11-25,0,0
2026-03-26,24,Saiyaara,Tanishk Bagchi,tanishk bagchi || saiyaara,Hindi Film,11,11-25,False,1,12,12,11,24.0,0.0,1.7104443383842527,0.6666666666666666,False,2026-03-27,24.0,11-25,11-25,0,0
2026-03-26,25,Ishqa Ve,Zeeshan Ali,zeeshan ali || ishqa ve,Hindi Indie,11,11-25,False,1,12,12,11,17.0,8.0,3.312884937870654,0.6666666666666666,False,2026-03-27,25.0,11-25,11-25,0,0
2026-03-26,26,Naal Nachna,Shashwat Sachdev,shashwat sachdev || naal nachna,Hindi Film,11,26-50,False,1,12,12,164,25.0,1.0,2.9034035313947837,-0.3333333333333333,False,2026-03-27,21.0,11-25,11-25,0,0
2026-03-26,27,Main Aur Tu,Jasmine Sandlas,jasmine sandlas || main aur tu,Hindi Film,11,26-50,True,1,1,1,0,,,0.0,0.0,True,2026-03-27,,,Exit,0,1
2026-03-26,28,Raanjhan,Sachet-Parampara,sachet-parampara || raanjhan,Hindi Film,11,26-50,False,1,12,12,11,27.0,1.0,1.9582417480489103,0.6666666666666666,False,2026-03-27,29.0,26-50,26-50,0,0
2026-03-26,29,Deewaana Deewaana,A.R. Rahman,a.r. rahman || deewaana deewaana,Hindi Film,11,26-50,False,1,12,12,11,30.0,-1.0,1.2264306875665492,0.0,False,2026-03-27,27.0,26-50,26-50,0,0
2026-03-26,30,Tere Liye,Atif Aslam,atif aslam || tere liye,Hindi Film,11,26-50,False,1,12,12,11,34.0,-4.0,2.442732516826255,0.0,False,2026-03-27,26.0,26-50,26-50,0,0
2026-03-26,31,Lutt Le Gaya,Shashwat Sachdev,shashwat sachdev || lutt le gaya,Hindi Film,11,26-50,False,1,12,12,131,31.0,0.0,3.13603423830188,0.0,False,2026-03-27,30.0,26-50,26-50,0,0
2026-03-26,32,SWIM,BTS,bts || swim,International Pop/K-Pop,11,26-50,False,1,7,7,16,26.0,6.0,4.853406592853679,2.3333333333333335,False,2026-03-27,39.0,26-50,26-50,0,0
2026-03-26,33,Jogi,thiarajxtt,thiarajxtt || jogi,Punjabi-Haryanvi Pop,11,26-50,False,2,3,8,7,39.0,-6.0,9.0,3.0,False,2026-03-27,37.0,26-50,26-50,0,0
2026-03-26,34,Ishq Jalakar - Karvaan,Shashwat Sachdev,shashwat sachdev || ishq jalakar - karvaan,Hindi Film,11,26-50,False,1,12,12,80,35.0,-1.0,2.76339711883103,0.3333333333333333,False,2026-03-27,36.0,26-50,26-50,0,0
2026-03-26,35,Aaya Sher,Anirudh Ravichander,anirudh ravichander || aaya sher,South Indian Film,11,26-50,False,1,12,12,11,36.0,-1.0,2.4896479886598457,1.0,False,2026-03-27,40.0,26-50,26-50,0,0
2026-03-26,36,Tum Ho Toh,Vishal Mishra,vishal mishra || tum ho toh,Hindi Film,11,26-50,False,1,12,12,11,32.0,4.0,4.163993632945013,2.6666666666666665,False,2026-03-27,35.0,26-50,26-50,0,0
2026-03-26,37,Tere Bina,A.R. Rahman,a.r. rahman || tere bina,Hindi Film,11,26-50,False,1,12,12,32,42.0,-5.0,4.018552019145517,0.6666666666666666,False,2026-03-27,34.0,26-50,26-50,0,0
2026-03-26,38,Jo Tum Mere Ho,Anuv Jain,anuv jain || jo tum mere ho,Hindi Indie,11,26-50,False,1,12,12,32,37.0,1.0,2.9931050242098776,0.3333333333333333,False,2026-03-27,41.0,26-50,26-50,0,0
2026-03-26,39,Agar Tum Saath Ho,Alka Yagnik,alka yagnik || agar tum saath ho,Hindi Film,11,26-50,False,1,12,12,11,41.0,-2.0,2.3741027013091993,1.6666666666666667,False,2026-03-27,38.0,26-50,26-50,0,0
2026-03-26,40,Run Down The City - Monica,Shashwat Sachdev,shashwat sachdev || run down the city - monica,Hindi Film,11,26-50,False,1,5,5,190,38.0,2.0,2.165063509461097,-1.3333333333333333,False,2026-03-27,33.0,26-50,26-50,0,0
2026-03-26,41,Darkhaast,Mithoon,mithoon || darkhaast,Hindi Film,11,26-50,False,1,12,12,11,33.0,8.0,4.995866059648758,1.0,False,2026-03-27,32.0,26-50,26-50,0,0
2026-03-26,42,Haseen,Talwiinder,talwiinder || haseen,Punjabi-Haryanvi Pop,11,26-50,False,1,12,12,11,40.0,2.0,2.5160640914723724,2.0,False,2026-03-27,44.0,26-50,26-50,0,0
2026-03-26,43,Mutta Kalakki,G. V. Prakash,g. v. prakash || mutta kalakki,South Indian Film,11,26-50,False,1,8,8,7,45.0,-2.0,5.48839220351387,0.3333333333333333,False,2026-03-27,42.0,26-50,26-50,0,0
2026-03-26,44,Barbaad,The Rish,the rish || barbaad,Hindi Indie,11,26-50,False,1,12,12,11,43.0,1.0,3.2550025072669375,1.0,False,2026-03-27,47.0,26-50,26-50,0,0
2026-03-26,45,Ye Tune Kya Kiya,Pritam,pritam || ye tune kya kiya,Hindi Film,11,26-50,False,1,12,12,11,47.0,-2.0,2.6659778724754872,1.6666666666666667,False,2026-03-27,43.0,26-50,26-50,0,0
2026-03-26,46,Not Guilty,Dhanda Nyoliwala,dhanda nyoliwala || not guilty,Punjabi-Haryanvi Pop,11,26-50,False,1,12,12,11,44.0,2.0,4.350358586911054,1.0,False,2026-03-27,45.0,26-50,26-50,0,0
2026-03-26,47,Ehsaas,Faheem Abdullah,faheem abdullah || ehsaas,Hindi Indie,11,26-50,False,1,12,12,11,46.0,1.0,3.2038200339465632,0.6666666666666666,False,2026-03-27,46.0,26-50,26-50,0,0
2026-03-26,48,Aakhri Ishq,Shashwat Sachdev,shashwat sachdev || aakhri ishq,Hindi Film,11,26-50,True,1,1,1,0,,,0.0,0.0,True,2026-03-27,,,Exit,0,1
2026-03-26,49,Teri Deewani,Kailash Kher,kailash kher || teri deewani,Hindi Film,11,26-50,False,3,2,10,9,49.0,0.0,0.0,0.5,False,2026-03-27,50.0,26-50,26-50,0,0
2026-03-26,50,Hum Pyaar Karne Wale,Shashwat Sachdev,shashwat sachdev || hum pyaar karne wale,Hindi Film,11,26-50,True,1,1,1,61,,,0.0,0.0,True,2026-03-27,48.0,26-50,26-50,0,0
2026-03-27,1,Bairan,Banjaare,banjaare || bairan,Hindi Indie,12,Top10,False,1,13,13,12,1.0,0.0,0.0,0.0,False,2026-03-28,1.0,Top10,Top10,1,0
2026-03-27,2,Jaiye Sajana,Shashwat Sachdev,shashwat sachdev || jaiye sajana,Hindi Film,12,Top10,False,1,7,7,111,2.0,0.0,5.734883511361751,-0.3333333333333333,False,2026-03-28,2.0,Top10,Top10,1,0
2026-03-27,3,Sheesha - Aakhya Mai Aakh Ghali Jo Bairan,Mitta Ror,mitta ror || sheesha - aakhya mai aakh ghali jo bairan,Punjabi-Haryanvi Pop,12,Top10,False,2,5,12,12,3.0,0.0,0.4330127018922193,0.3333333333333333,False,2026-03-28,4.0,Top10,Top10,1,0
2026-03-27,4,Gehra Hua,Shashwat Sachdev,shashwat sachdev || gehra hua,Hindi Film,12,Top10,False,1,13,13,52,4.0,0.0,0.2763853991962833,0.0,False,2026-03-28,3.0,Top10,Top10,1,0
2026-03-27,5,Dhurandhar The Revenge - Aari Aari,Shashwat Sachdev,shashwat sachdev || dhurandhar the revenge - aari aari,Hindi Film,12,Top10,False,1,10,10,31,5.0,0.0,4.491418429201719,0.0,False,2026-03-28,5.0,Top10,Top10,1,0
2026-03-27,6,Jaan Se Guzarte Hain,Shashwat Sachdev,shashwat sachdev || jaan se guzarte hain,Hindi Film,12,Top10,False,1,7,7,96,6.0,0.0,6.7679801680823175,-0.3333333333333333,False,2026-03-28,7.0,Top10,Top10,1,0
2026-03-27,7,Khat,Navjot Ahuja,navjot ahuja || khat,Hindi Indie,12,Top10,False,1,13,13,12,7.0,0.0,0.4930066485916347,0.3333333333333333,False,2026-03-28,6.0,Top10,Top10,1,0
2026-03-27,8,Sitaare,Arijit Singh,arijit singh || sitaare,Hindi Film,12,Top10,False,1,13,13,31,9.0,-1.0,0.816496580927726,-0.6666666666666666,False,2026-03-28,8.0,Top10,Top10,1,0
2026-03-27,9,Dooron Dooron,Paresh Pahuja,paresh pahuja || dooron dooron,Hindi Indie,12,Top10,False,1,13,13,12,8.0,1.0,0.9428090415820634,0.0,False,2026-03-28,9.0,Top10,Top10,1,0
2026-03-27,10,Sahiba,Aditya Rikhari,aditya rikhari || sahiba,Hindi Indie,12,Top10,False,1,13,13,12,10.0,0.0,0.9574271077563381,0.6666666666666666,False,2026-03-28,10.0,Top10,Top10,1,0
2026-03-27,11,Apna Bana Le,Sachin-Jigar,sachin-jigar || apna bana le,Hindi Film,12,11-25,False,1,13,13,12,11.0,0.0,1.4719601443879744,-0.3333333333333333,False,2026-03-28,13.0,11-25,11-25,0,0
2026-03-27,12,Shararat,Shashwat Sachdev,shashwat sachdev || shararat,Hindi Film,12,11-25,False,1,13,13,212,14.0,-2.0,1.8763883748662837,-1.0,False,2026-03-28,11.0,11-25,11-25,0,0
2026-03-27,13,Samjhawan,Jawad Ahmad,jawad ahmad || samjhawan,Hindi Film,12,11-25,False,1,13,13,12,12.0,1.0,1.2583057392117916,0.0,False,2026-03-28,14.0,11-25,11-25,0,0
2026-03-27,14,Finding Her,Kushagra,kushagra || finding her,Hindi Indie,12,11-25,False,1,13,13,12,13.0,1.0,1.247219128924647,1.0,False,2026-03-28,12.0,11-25,11-25,0,0
2026-03-27,15,Dhurandhar - Title Track,Shashwat Sachdev,shashwat sachdev || dhurandhar - title track,Hindi Film,12,11-25,False,1,13,13,13,15.0,0.0,1.552328000849763,0.3333333333333333,False,2026-03-28,15.0,11-25,11-25,0,0
2026-03-27,16,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,anuv jain || arz kiya hai | coke studio bharat,Hindi Indie,12,11-25,False,1,13,13,12,16.0,0.0,0.8498365855987975,0.0,False,2026-03-28,18.0,11-25,11-25,0,0
2026-03-27,17,Pavazha Malli,Sai Abhyankkar,sai abhyankkar || pavazha malli,South Indian Film,12,11-25,False,1,13,13,14,17.0,0.0,2.680951323690902,-1.0,False,2026-03-28,16.0,11-25,11-25,0,0
2026-03-27,18,Boyfriend,Karan Aujla,karan aujla || boyfriend,Punjabi-Haryanvi Pop,12,11-25,False,1,13,13,12,21.0,-3.0,2.614064523559687,0.0,False,2026-03-28,20.0,11-25,11-25,0,0
2026-03-27,19,Ishq,Faheem Abdullah,faheem abdullah || ishq,Hindi Indie,12,11-25,False,1,13,13,33,18.0,1.0,3.200477394945253,0.0,False,2026-03-28,17.0,11-25,11-25,0,0
2026-03-27,20,For A Reason,Karan Aujla,karan aujla || for a reason,Punjabi-Haryanvi Pop,12,11-25,False,1,13,13,33,20.0,0.0,1.8008485654145259,1.0,False,2026-03-28,19.0,11-25,11-25,0,0
2026-03-27,21,Naal Nachna,Shashwat Sachdev,shashwat sachdev || naal nachna,Hindi Film,12,11-25,False,1,13,13,165,26.0,-5.0,2.947456530637899,-1.6666666666666667,False,2026-03-28,22.0,11-25,11-25,0,0
2026-03-27,22,Bairi,Virat,virat || bairi,Punjabi-Haryanvi Pop,12,11-25,False,1,13,13,12,23.0,-1.0,2.0866640042581523,-0.6666666666666666,False,2026-03-28,23.0,11-25,11-25,0,0
2026-03-27,23,Mann Mera,Gajendra Verma,gajendra verma || mann mera,Hindi Indie,12,11-25,False,1,13,13,12,19.0,4.0,1.8027756377319946,0.3333333333333333,False,2026-03-28,21.0,11-25,11-25,0,0
2026-03-27,24,Saiyaara,Tanishk Bagchi,tanishk bagchi || saiyaara,Hindi Film,12,11-25,False,1,13,13,12,24.0,0.0,1.649915822768611,0.3333333333333333,False,2026-03-28,24.0,11-25,11-25,0,0
2026-03-27,25,Ishqa Ve,Zeeshan Ali,zeeshan ali || ishqa ve,Hindi Indie,12,11-25,False,1,13,13,12,25.0,0.0,3.1754264805429417,1.3333333333333333,False,2026-03-28,26.0,26-50,26-50,0,0
2026-03-27,26,Tere Liye,Atif Aslam,atif aslam || tere liye,Hindi Film,12,26-50,False,1,13,13,12,30.0,-4.0,2.691292543659191,-1.6666666666666667,False,2026-03-28,27.0,26-50,26-50,0,0
2026-03-27,27,Deewaana Deewaana,A.R. Rahman,a.r. rahman || deewaana deewaana,Hindi Film,12,26-50,False,1,13,13,12,29.0,-2.0,1.3437096247164249,-0.3333333333333333,False,2026-03-28,28.0,26-50,26-50,0,0
2026-03-27,28,Phir Se,Shashwat Sachdev,shashwat sachdev || phir se,Hindi Film,12,26-50,False,1,4,4,177,22.0,6.0,9.392668535736915,-5.666666666666667,False,2026-03-28,25.0,11-25,11-25,0,0
2026-03-27,29,Raanjhan,Sachet-Parampara,sachet-parampara || raanjhan,Hindi Film,12,26-50,False,1,13,13,12,28.0,1.0,1.8763883748662837,1.3333333333333333,False,2026-03-28,31.0,26-50,26-50,0,0
2026-03-27,30,Lutt Le Gaya,Shashwat Sachdev,shashwat sachdev || lutt le gaya,Hindi Film,12,26-50,False,1,13,13,132,31.0,-1.0,3.003470215156683,0.0,False,2026-03-28,29.0,26-50,26-50,0,0
2026-03-27,31,Main Aur Tu,Shashwat Sachdev,shashwat sachdev || main aur tu,Hindi Film,12,26-50,True,2,1,4,144,,,0.0,-5.0,True,2026-03-28,30.0,26-50,26-50,0,0
2026-03-27,32,Darkhaast,Mithoon,mithoon || darkhaast,Hindi Film,12,26-50,False,1,13,13,12,41.0,-9.0,5.474689235218947,-2.6666666666666665,False,2026-03-28,35.0,26-50,26-50,0,0
2026-03-27,33,Run Down The City - Monica,Shashwat Sachdev,shashwat sachdev || run down the city - monica,Hindi Film,12,26-50,False,1,6,6,191,40.0,-7.0,2.85657137141714,-2.6666666666666665,False,2026-03-28,33.0,26-50,26-50,0,0
2026-03-27,34,Tere Bina,A.R. Rahman,a.r. rahman || tere bina,Hindi Film,12,26-50,False,1,13,13,33,37.0,-3.0,4.017323597731316,0.3333333333333333,False,2026-03-28,37.0,26-50,26-50,0,0
2026-03-27,35,Tum Ho Toh,Vishal Mishra,vishal mishra || tum ho toh,Hindi Film,12,26-50,False,1,13,13,12,36.0,-1.0,4.009537241239803,1.0,False,2026-03-28,34.0,26-50,26-50,0,0
2026-03-27,36,Ishq Jalakar - Karvaan,Shashwat Sachdev,shashwat sachdev || ishq jalakar - karvaan,Hindi Film,12,26-50,False,1,13,13,81,34.0,2.0,2.7726341266023544,0.6666666666666666,False,2026-03-28,32.0,26-50,26-50,0,0
2026-03-27,37,Jogi,thiarajxtt,thiarajxtt || jogi,Punjabi-Haryanvi Pop,12,26-50,False,2,4,9,8,33.0,4.0,7.363574011458175,3.3333333333333335,False,2026-03-28,46.0,26-50,26-50,0,0
2026-03-27,38,Agar Tum Saath Ho,Alka Yagnik,alka yagnik || agar tum saath ho,Hindi Film,12,26-50,False,1,13,13,12,39.0,-1.0,2.3392781412697,0.6666666666666666,False,2026-03-28,36.0,26-50,26-50,0,0
2026-03-27,39,SWIM,BTS,bts || swim,International Pop/K-Pop,12,26-50,False,1,8,8,17,32.0,7.0,4.642307659791977,3.3333333333333335,False,2026-03-28,43.0,26-50,26-50,0,0
2026-03-27,40,Aaya Sher,Anirudh Ravichander,anirudh ravichander || aaya sher,South Indian Film,12,26-50,False,1,13,13,12,35.0,5.0,2.6601482832520613,1.0,False,2026-03-28,39.0,26-50,26-50,0,0
2026-03-27,41,Jo Tum Mere Ho,Anuv Jain,anuv jain || jo tum mere ho,Hindi Indie,12,26-50,False,1,13,13,33,38.0,3.0,2.9011491975882016,1.0,False,2026-03-28,38.0,26-50,26-50,0,0
2026-03-27,42,Mutta Kalakki,G. V. Prakash,g. v. prakash || mutta kalakki,South Indian Film,12,26-50,False,1,9,9,8,43.0,-1.0,5.1478150704935,0.0,False,2026-03-28,40.0,26-50,26-50,0,0
2026-03-27,43,Ye Tune Kya Kiya,Pritam,pritam || ye tune kya kiya,Hindi Film,12,26-50,False,1,13,13,12,45.0,-2.0,2.70801280154532,-0.3333333333333333,False,2026-03-28,41.0,26-50,26-50,0,0
2026-03-27,44,Haseen,Talwiinder,talwiinder || haseen,Punjabi-Haryanvi Pop,12,26-50,False,1,13,13,12,42.0,2.0,2.419538523492996,3.0,False,2026-03-28,42.0,26-50,26-50,0,0
2026-03-27,45,Not Guilty,Dhanda Nyoliwala,dhanda nyoliwala || not guilty,Punjabi-Haryanvi Pop,12,26-50,False,1,13,13,12,46.0,-1.0,4.2122506520333705,-0.3333333333333333,False,2026-03-28,44.0,26-50,26-50,0,0
2026-03-27,46,Ehsaas,Faheem Abdullah,faheem abdullah || ehsaas,Hindi Indie,12,26-50,False,1,13,13,12,47.0,-1.0,3.112474899497183,-0.3333333333333333,False,2026-03-28,45.0,26-50,26-50,0,0
2026-03-27,47,Barbaad,The Rish,the rish || barbaad,Hindi Indie,12,26-50,False,1,13,13,12,44.0,3.0,3.200477394945253,1.3333333333333333,False,2026-03-28,47.0,26-50,26-50,0,0
2026-03-27,48,Hum Pyaar Karne Wale,Shashwat Sachdev,shashwat sachdev || hum pyaar karne wale,Hindi Film,12,26-50,False,1,2,2,62,50.0,-2.0,0.0,-2.0,False,2026-03-28,49.0,26-50,26-50,0,0
2026-03-27,49,Mast Magan,Arijit Singh,arijit singh || mast magan,Hindi Film,12,26-50,True,4,1,9,14,,,0.0,2.0,True,2026-03-28,,,Exit,0,1
2026-03-27,50,Teri Deewani,Kailash Kher,kailash kher || teri deewani,Hindi Film,12,26-50,False,3,3,11,10,49.0,1.0,0.5,0.5,False,2026-03-28,50.0,26-50,26-50,0,0
2026-03-28,1,Bairan,Banjaare,banjaare || bairan,Hindi Indie,13,Top10,False,1,14,14,13,1.0,0.0,0.0,0.0,False,2026-03-29,1.0,Top10,Top10,1,0
2026-03-28,2,Jaiye Sajana,Shashwat Sachdev,shashwat sachdev || jaiye sajana,Hindi Film,13,Top10,False,1,8,8,112,2.0,0.0,5.521756597167911,0.0,False,2026-03-29,2.0,Top10,Top10,1,0
2026-03-28,3,Gehra Hua,Shashwat Sachdev,shashwat sachdev || gehra hua,Hindi Film,13,Top10,False,1,14,14,53,4.0,-1.0,0.3922322702763681,-0.3333333333333333,False,2026-03-29,3.0,Top10,Top10,1,0
2026-03-28,4,Sheesha - Aakhya Mai Aakh Ghali Jo Bairan,Mitta Ror,mitta ror || sheesha - aakhya mai aakh ghali jo bairan,Punjabi-Haryanvi Pop,13,Top10,False,2,6,13,13,3.0,1.0,0.48989794855663565,0.3333333333333333,False,2026-03-29,4.0,Top10,Top10,1,0
2026-03-28,5,Dhurandhar The Revenge - Aari Aari,Shashwat Sachdev,shashwat sachdev || dhurandhar the revenge - aari aari,Hindi Film,13,Top10,False,1,11,11,32,5.0,0.0,4.294182110716778,0.0,False,2026-03-29,5.0,Top10,Top10,1,0
2026-03-28,6,Khat,Navjot Ahuja,navjot ahuja || khat,Hindi Indie,13,Top10,False,1,14,14,13,7.0,-1.0,0.5547001962252291,0.0,False,2026-03-29,6.0,Top10,Top10,1,0
2026-03-28,7,Jaan Se Guzarte Hain,Shashwat Sachdev,shashwat sachdev || jaan se guzarte hain,Hindi Film,13,Top10,False,1,8,8,97,6.0,1.0,6.62709343128183,0.0,False,2026-03-29,7.0,Top10,Top10,1,0
2026-03-28,8,Sitaare,Arijit Singh,arijit singh || sitaare,Hindi Film,13,Top10,False,1,14,14,32,8.0,0.0,0.7844645405527362,-0.3333333333333333,False,2026-03-29,8.0,Top10,Top10,1,0
2026-03-28,9,Dooron Dooron,Paresh Pahuja,paresh pahuja || dooron dooron,Hindi Indie,13,Top10,False,1,14,14,13,9.0,0.0,0.910166120476864,0.3333333333333333,False,2026-03-29,9.0,Top10,Top10,1,0
2026-03-28,10,Sahiba,Aditya Rikhari,aditya rikhari || sahiba,Hindi Indie,13,Top10,False,1,14,14,13,10.0,0.0,0.9294650748918902,0.0,False,2026-03-29,10.0,Top10,Top10,1,0
2026-03-28,11,Shararat,Shashwat Sachdev,shashwat sachdev || shararat,Hindi Film,13,11-25,False,1,14,14,213,12.0,-1.0,1.8332885058173825,-0.6666666666666666,False,2026-03-29,12.0,11-25,11-25,0,0
2026-03-28,12,Finding Her,Kushagra,kushagra || finding her,Hindi Indie,13,11-25,False,1,14,14,13,14.0,-2.0,1.3499945211372495,0.3333333333333333,False,2026-03-29,14.0,11-25,11-25,0,0
2026-03-28,13,Apna Bana Le,Sachin-Jigar,sachin-jigar || apna bana le,Hindi Film,13,11-25,False,1,14,14,13,11.0,2.0,1.5112986695683461,0.3333333333333333,False,2026-03-29,13.0,11-25,11-25,0,0
