Date,Rank,Song,Artist,Genre,Date_Index,State,New_Spell,Spell_Number,Days_On_Chart,Total_Appearances,Artist_Past_Appearances,Prev_Rank,Delta_R,Volatility_So_Far,Rank_Velocity,Is_New_Entry,Next_Date,Next_Rank,Observed_Next_State,Next_State,Top10_Tomorrow,Exit_Tomorrow
2026-03-12,39,Ishq Jalakar - Karvaan,Shashwat Sachdev,Hindi Film,2,26-50,False,1,3,3,153,40.0,-1.0,0.5,-0.5,False,2026-03-13,38.0,26-50,26-50,0,0
2026-03-12,40,Humdard,Arijit Singh,Hindi Film,2,26-50,False,1,3,3,2,42.0,-2.0,2.5,-4.5,False,2026-03-13,47.0,26-50,26-50,0,0
2026-03-12,41,Teri Deewani,Kailash Kher,Hindi Film,2,26-50,False,1,3,3,2,36.0,5.0,2.5,2.5,False,2026-03-13,48.0,26-50,26-50,0,0
2026-03-12,42,KALYANI,ARJN,Hindi Indie,2,26-50,False,1,3,3,2,41.0,1.0,1.0,0.0,False,2026-03-13,41.0,26-50,26-50,0,0
2026-03-12,43,Thodi Si Daaru,AP Dhillon,Punjabi-Haryanvi Pop,2,26-50,False,1,2,2,1,49.0,-6.0,0.0,-6.0,False,2026-03-13,46.0,26-50,26-50,0,0
2026-03-12,44,Aakh Ye Taalibaani,Manish Sonipat Aala,Punjabi-Haryanvi Pop,2,26-50,False,1,3,3,2,47.0,-3.0,1.0,-2.0,False,2026-03-13,50.0,26-50,26-50,0,0
2026-03-12,45,Tu Na Samjhe,Hellow Raja,Hindi Indie,2,26-50,True,1,1,1,0,,,0.0,0.0,True,2026-03-13,40.0,26-50,26-50,0,0
2026-03-12,46,Kithe Reh Gaya,Neeti Mohan,Hindi Indie,2,26-50,False,1,3,3,2,48.0,-2.0,2.5,0.5,False,2026-03-13,44.0,26-50,26-50,0,0
2026-03-12,47,Dhun,Mithoon,Hindi Film,2,26-50,False,1,3,3,52,45.0,2.0,0.0,2.0,False,2026-03-13,45.0,26-50,26-50,0,0
2026-03-12,48,High On You,Jind Universe,Punjabi-Haryanvi Pop,2,26-50,False,1,3,3,2,43.0,5.0,4.0,1.0,False,2026-03-13,43.0,26-50,26-50,0,0
2026-03-12,49,Zaalima,Arijit Singh,Hindi Film,2,26-50,False,1,3,3,107,44.0,5.0,2.5,2.5,False,2026-03-13,42.0,26-50,26-50,0,0
2026-03-12,50,Jhol - Acoustic,Maanu,Hindi Indie,2,26-50,False,1,3,3,2,46.0,4.0,2.5,1.5,False,2026-03-13,49.0,26-50,26-50,0,0
2026-03-13,1,Bairan,Banjaare,Hindi Indie,3,Top10,False,1,4,4,3,1.0,0.0,0.0,0.0,False,2026-03-14,1.0,Top10,Top10,1,0
2026-03-13,2,Sheesha - Aakhya Mai Aakh Ghali Jo Bairan,Mitta Ror,Punjabi-Haryanvi Pop,3,Top10,False,1,4,4,4,2.0,0.0,0.0,0.0,False,2026-03-14,2.0,Top10,Top10,1,0
2026-03-13,3,Gehra Hua,Shashwat Sachdev,Hindi Film,3,Top10,False,1,4,4,96,3.0,0.0,0.0,0.0,False,2026-03-14,3.0,Top10,Top10,1,0
2026-03-13,4,Dooron Dooron,Paresh Pahuja,Hindi Indie,3,Top10,False,1,4,4,3,4.0,0.0,0.0,0.0,False,2026-03-14,4.0,Top10,Top10,1,0
2026-03-13,5,Khat,Navjot Ahuja,Hindi Indie,3,Top10,False,1,4,4,3,5.0,0.0,0.9428090415820634,-0.6666666666666666,False,2026-03-14,6.0,Top10,Top10,1,0
2026-03-13,6,Sahiba,Aditya Rikhari,Hindi Indie,3,Top10,False,1,4,4,3,6.0,0.0,0.816496580927726,0.0,False,2026-03-14,5.0,Top10,Top10,1,0
2026-03-13,7,Samjhawan,Jawad Ahmad,Hindi Film,3,Top10,False,1,4,4,3,7.0,0.0,0.4714045207910317,0.6666666666666666,False,2026-03-14,7.0,Top10,Top10,1,0
2026-03-13,8,Finding Her,Kushagra,Hindi Indie,3,Top10,False,1,4,4,3,10.0,-2.0,1.247219128924647,-0.3333333333333333,False,2026-03-14,9.0,Top10,Top10,1,0
2026-03-13,9,Sitaare,Arijit Singh,Hindi Film,3,Top10,False,1,4,4,57,8.0,1.0,1.247219128924647,-0.6666666666666666,False,2026-03-14,8.0,Top10,Top10,1,0
2026-03-13,10,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Hindi Indie,3,Top10,False,1,4,4,3,9.0,1.0,0.4714045207910317,0.6666666666666666,False,2026-03-14,11.0,11-25,11-25,0,0
2026-03-13,11,Shararat,Shashwat Sachdev,Hindi Film,3,11-25,False,1,4,4,450,11.0,0.0,0.4714045207910317,-0.3333333333333333,False,2026-03-14,10.0,Top10,Top10,1,0
2026-03-13,12,Bairi,Virat,Punjabi-Haryanvi Pop,3,11-25,False,1,4,4,3,15.0,-3.0,1.699673171197595,-1.3333333333333333,False,2026-03-14,13.0,11-25,11-25,0,0
2026-03-13,13,Apna Bana Le,Sachin-Jigar,Hindi Film,3,11-25,False,1,4,4,3,12.0,1.0,0.816496580927726,0.0,False,2026-03-14,14.0,11-25,11-25,0,0
2026-03-13,14,Ishq,Faheem Abdullah,Hindi Indie,3,11-25,False,1,4,4,52,13.0,1.0,2.0548046676563256,1.3333333333333333,False,2026-03-14,12.0,11-25,11-25,0,0
2026-03-13,15,For A Reason,Karan Aujla,Punjabi-Haryanvi Pop,3,11-25,False,1,4,4,53,14.0,1.0,0.9428090415820634,0.3333333333333333,False,2026-03-14,15.0,11-25,11-25,0,0
2026-03-13,16,Boyfriend,Karan Aujla,Punjabi-Haryanvi Pop,3,11-25,False,1,4,4,3,16.0,0.0,0.4714045207910317,0.3333333333333333,False,2026-03-14,17.0,11-25,11-25,0,0
2026-03-13,17,Raanjhan,Sachet-Parampara,Hindi Film,3,11-25,False,1,4,4,5,19.0,-2.0,2.160246899469287,0.0,False,2026-03-14,18.0,11-25,11-25,0,0
2026-03-13,18,Saiyaara,Tanishk Bagchi,Hindi Film,3,11-25,False,1,4,4,3,17.0,1.0,1.632993161855452,-1.0,False,2026-03-14,16.0,11-25,11-25,0,0
2026-03-13,19,Ishqa Ve,Zeeshan Ali,Hindi Indie,3,11-25,False,1,4,4,3,21.0,-2.0,1.632993161855452,0.0,False,2026-03-14,19.0,11-25,11-25,0,0
2026-03-13,20,Dhurandhar - Title Track,Shashwat Sachdev,Hindi Film,3,11-25,False,1,4,4,4,20.0,0.0,0.816496580927726,0.0,False,2026-03-14,20.0,11-25,11-25,0,0
2026-03-13,21,Mann Mera,Gajendra Verma,Hindi Indie,3,11-25,False,1,4,4,3,18.0,3.0,2.8284271247461903,1.0,False,2026-03-14,21.0,11-25,11-25,0,0
2026-03-13,22,Tere Liye,Atif Aslam,Hindi Film,3,11-25,False,1,4,4,3,28.0,-6.0,4.546060565661952,0.0,False,2026-03-14,23.0,11-25,11-25,0,0
2026-03-13,23,Pavazha Malli,Sai Abhyankkar,South Indian Film,3,11-25,False,1,4,4,9,23.0,0.0,2.494438257849294,-2.6666666666666665,False,2026-03-14,24.0,11-25,11-25,0,0
2026-03-13,24,Deewaana Deewaana,A.R. Rahman,Hindi Film,3,11-25,False,1,4,4,3,22.0,2.0,1.247219128924647,0.3333333333333333,False,2026-03-14,25.0,11-25,11-25,0,0
2026-03-13,25,Tere Bina,A.R. Rahman,Hindi Film,3,11-25,False,1,4,4,53,24.0,1.0,0.4714045207910317,0.3333333333333333,False,2026-03-14,22.0,11-25,11-25,0,0
2026-03-13,26,Aaya Sher,Anirudh Ravichander,South Indian Film,3,26-50,False,1,4,4,3,25.0,1.0,0.4714045207910317,0.3333333333333333,False,2026-03-14,26.0,26-50,26-50,0,0
2026-03-13,27,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,3,26-50,False,1,4,4,53,27.0,0.0,0.4714045207910317,0.3333333333333333,False,2026-03-14,27.0,26-50,26-50,0,0
2026-03-13,28,Agar Tum Saath Ho,Alka Yagnik,Hindi Film,3,26-50,False,1,4,4,3,26.0,2.0,1.247219128924647,0.3333333333333333,False,2026-03-14,28.0,26-50,26-50,0,0
2026-03-13,29,Darkhaast,Mithoon,Hindi Film,3,26-50,False,1,4,4,3,32.0,-3.0,2.8674417556808756,0.3333333333333333,False,2026-03-14,34.0,26-50,26-50,0,0
2026-03-13,30,Tum Ho Toh,Vishal Mishra,Hindi Film,3,26-50,False,1,4,4,3,29.0,1.0,1.4142135623730951,0.0,False,2026-03-14,29.0,26-50,26-50,0,0
2026-03-13,31,Haseen,Talwiinder,Punjabi-Haryanvi Pop,3,26-50,False,1,4,4,3,30.0,1.0,0.4714045207910317,0.6666666666666666,False,2026-03-14,30.0,26-50,26-50,0,0
2026-03-13,32,Not Guilty,Dhanda Nyoliwala,Punjabi-Haryanvi Pop,3,26-50,False,1,4,4,3,31.0,1.0,0.816496580927726,0.0,False,2026-03-14,32.0,26-50,26-50,0,0
2026-03-13,33,Naal Nachna,Shashwat Sachdev,Hindi Film,3,26-50,False,1,4,4,333,33.0,0.0,2.160246899469287,-2.0,False,2026-03-14,36.0,26-50,26-50,0,0
2026-03-13,34,Mast Magan,Arijit Singh,Hindi Film,3,26-50,False,1,4,4,17,38.0,-4.0,2.0548046676563256,-1.3333333333333333,False,2026-03-14,33.0,26-50,26-50,0,0
2026-03-13,35,Lutt Le Gaya,Shashwat Sachdev,Hindi Film,3,26-50,False,1,4,4,267,34.0,1.0,2.160246899469287,-2.0,False,2026-03-14,35.0,26-50,26-50,0,0
2026-03-13,36,Barbaad,The Rish,Hindi Indie,3,26-50,False,1,4,4,3,37.0,-1.0,1.247219128924647,0.6666666666666666,False,2026-03-14,38.0,26-50,26-50,0,0
2026-03-13,37,Ye Tune Kya Kiya,Pritam,Hindi Film,3,26-50,False,1,4,4,5,35.0,2.0,0.9428090415820634,1.3333333333333333,False,2026-03-14,31.0,26-50,26-50,0,0
2026-03-13,38,Ishq Jalakar - Karvaan,Shashwat Sachdev,Hindi Film,3,26-50,False,1,4,4,154,39.0,-1.0,0.4714045207910317,-0.6666666666666666,False,2026-03-14,39.0,26-50,26-50,0,0
2026-03-13,39,Ehsaas,Faheem Abdullah,Hindi Indie,3,26-50,False,1,4,4,3,36.0,3.0,2.6246692913372702,0.6666666666666666,False,2026-03-14,42.0,26-50,26-50,0,0
2026-03-13,40,Tu Na Samjhe,Hellow Raja,Hindi Indie,3,26-50,False,1,2,2,1,45.0,-5.0,0.0,-5.0,False,2026-03-14,44.0,26-50,26-50,0,0
2026-03-13,41,KALYANI,ARJN,Hindi Indie,3,26-50,False,1,4,4,3,42.0,-1.0,0.9428090415820634,-0.3333333333333333,False,2026-03-14,37.0,26-50,26-50,0,0
2026-03-13,42,Zaalima,Arijit Singh,Hindi Film,3,26-50,False,1,4,4,108,49.0,-7.0,4.9216076867444665,-0.6666666666666666,False,2026-03-14,43.0,26-50,26-50,0,0
2026-03-13,43,High On You,Jind Universe,Punjabi-Haryanvi Pop,3,26-50,False,1,4,4,3,48.0,-5.0,4.320493798938574,-1.0,False,2026-03-14,50.0,26-50,26-50,0,0
2026-03-13,44,Kithe Reh Gaya,Neeti Mohan,Hindi Indie,3,26-50,False,1,4,4,3,46.0,-2.0,2.3570226039551585,-0.3333333333333333,False,2026-03-14,46.0,26-50,26-50,0,0
2026-03-13,45,Dhun,Mithoon,Hindi Film,3,26-50,False,1,4,4,53,47.0,-2.0,1.8856180831641267,0.6666666666666666,False,2026-03-14,47.0,26-50,26-50,0,0
2026-03-13,46,Thodi Si Daaru,AP Dhillon,Punjabi-Haryanvi Pop,3,26-50,False,1,3,3,2,43.0,3.0,4.5,-1.5,False,2026-03-14,45.0,26-50,26-50,0,0
2026-03-13,47,Humdard,Arijit Singh,Hindi Film,3,26-50,False,1,4,4,3,40.0,7.0,5.792715732327589,-0.6666666666666666,False,2026-03-14,41.0,26-50,26-50,0,0
2026-03-13,48,Teri Deewani,Kailash Kher,Hindi Film,3,26-50,False,1,4,4,3,41.0,7.0,2.943920288775949,4.0,False,2026-03-14,40.0,26-50,26-50,0,0
2026-03-13,49,Jhol - Acoustic,Maanu,Hindi Indie,3,26-50,False,1,4,4,3,50.0,-1.0,2.3570226039551585,0.6666666666666666,False,2026-03-14,48.0,26-50,26-50,0,0
2026-03-13,50,Aakh Ye Taalibaani,Manish Sonipat Aala,Punjabi-Haryanvi Pop,3,26-50,False,1,4,4,3,44.0,6.0,3.858612300930075,0.6666666666666666,False,2026-03-14,49.0,26-50,26-50,0,0
2026-03-14,1,Bairan,Banjaare,Hindi Indie,4,Top10,False,1,5,5,4,1.0,0.0,0.0,0.0,False,2026-03-15,1.0,Top10,Top10,1,0
2026-03-14,2,Sheesha - Aakhya Mai Aakh Ghali Jo Bairan,Mitta Ror,Punjabi-Haryanvi Pop,4,Top10,False,1,5,5,5,2.0,0.0,0.0,0.0,False,2026-03-15,2.0,Top10,Top10,1,0
2026-03-14,3,Gehra Hua,Shashwat Sachdev,Hindi Film,4,Top10,False,1,5,5,97,3.0,0.0,0.0,0.0,False,2026-03-15,3.0,Top10,Top10,1,0
2026-03-14,4,Dooron Dooron,Paresh Pahuja,Hindi Indie,4,Top10,False,1,5,5,4,4.0,0.0,0.0,0.0,False,2026-03-15,5.0,Top10,Top10,1,0
2026-03-14,5,Sahiba,Aditya Rikhari,Hindi Indie,4,Top10,False,1,5,5,4,6.0,-1.0,0.82915619758885,0.0,False,2026-03-15,4.0,Top10,Top10,1,0
2026-03-14,6,Khat,Navjot Ahuja,Hindi Indie,4,Top10,False,1,5,5,4,5.0,1.0,1.0897247358851685,-0.3333333333333333,False,2026-03-15,6.0,Top10,Top10,1,0
2026-03-14,7,Samjhawan,Jawad Ahmad,Hindi Film,4,Top10,False,1,5,5,4,7.0,0.0,0.5,0.3333333333333333,False,2026-03-15,7.0,Top10,Top10,1,0
2026-03-14,8,Sitaare,Arijit Singh,Hindi Film,4,Top10,False,1,5,5,58,9.0,-1.0,1.0897247358851685,-0.6666666666666666,False,2026-03-15,8.0,Top10,Top10,1,0
2026-03-14,9,Finding Her,Kushagra,Hindi Indie,4,Top10,False,1,5,5,4,8.0,1.0,1.224744871391589,0.0,False,2026-03-15,10.0,Top10,Top10,1,0
2026-03-14,10,Shararat,Shashwat Sachdev,Hindi Film,4,Top10,False,1,5,5,451,11.0,-1.0,0.5,-0.3333333333333333,False,2026-03-15,9.0,Top10,Top10,1,0
2026-03-14,11,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Hindi Indie,4,11-25,False,1,5,5,4,10.0,1.0,0.4330127018922193,1.0,False,2026-03-15,12.0,11-25,11-25,0,0
2026-03-14,12,Ishq,Faheem Abdullah,Hindi Indie,4,11-25,False,1,5,5,53,14.0,-2.0,2.29128784747792,-0.6666666666666666,False,2026-03-15,14.0,11-25,11-25,0,0
2026-03-14,13,Bairi,Virat,Punjabi-Haryanvi Pop,4,11-25,False,1,5,5,4,12.0,1.0,1.7853571071357126,-1.3333333333333333,False,2026-03-15,13.0,11-25,11-25,0,0
2026-03-14,14,Apna Bana Le,Sachin-Jigar,Hindi Film,4,11-25,False,1,5,5,4,13.0,1.0,0.82915619758885,0.6666666666666666,False,2026-03-15,11.0,11-25,11-25,0,0
2026-03-14,15,For A Reason,Karan Aujla,Punjabi-Haryanvi Pop,4,11-25,False,1,5,5,54,15.0,0.0,0.82915619758885,0.6666666666666666,False,2026-03-15,15.0,11-25,11-25,0,0
2026-03-14,16,Saiyaara,Tanishk Bagchi,Hindi Film,4,11-25,False,1,5,5,4,18.0,-2.0,1.479019945774904,-0.6666666666666666,False,2026-03-15,16.0,11-25,11-25,0,0
2026-03-14,17,Boyfriend,Karan Aujla,Punjabi-Haryanvi Pop,4,11-25,False,1,5,5,4,16.0,1.0,0.5,0.3333333333333333,False,2026-03-15,18.0,11-25,11-25,0,0
2026-03-14,18,Raanjhan,Sachet-Parampara,Hindi Film,4,11-25,False,1,5,5,6,17.0,1.0,1.920286436967152,-0.6666666666666666,False,2026-03-15,20.0,11-25,11-25,0,0
2026-03-14,19,Ishqa Ve,Zeeshan Ali,Hindi Indie,4,11-25,False,1,5,5,4,19.0,0.0,1.4142135623730951,-0.6666666666666666,False,2026-03-15,19.0,11-25,11-25,0,0
2026-03-14,20,Dhurandhar - Title Track,Shashwat Sachdev,Hindi Film,4,11-25,False,1,5,5,5,20.0,0.0,0.7071067811865476,0.3333333333333333,False,2026-03-15,22.0,11-25,11-25,0,0
2026-03-14,21,Mann Mera,Gajendra Verma,Hindi Indie,4,11-25,False,1,5,5,4,21.0,0.0,2.48746859276655,2.0,False,2026-03-15,17.0,11-25,11-25,0,0
2026-03-14,22,Tere Bina,A.R. Rahman,Hindi Film,4,11-25,False,1,5,5,54,25.0,-3.0,1.5,-0.6666666666666666,False,2026-03-15,24.0,11-25,11-25,0,0
2026-03-14,23,Tere Liye,Atif Aslam,Hindi Film,4,11-25,False,1,5,5,4,22.0,1.0,3.960744879438715,0.0,False,2026-03-15,21.0,11-25,11-25,0,0
2026-03-14,24,Pavazha Malli,Sai Abhyankkar,South Indian Film,4,11-25,False,1,5,5,10,23.0,1.0,2.680951323690902,-1.6666666666666667,False,2026-03-15,26.0,26-50,26-50,0,0
2026-03-14,25,Deewaana Deewaana,A.R. Rahman,Hindi Film,4,11-25,False,1,5,5,4,24.0,1.0,1.118033988749895,1.0,False,2026-03-15,25.0,11-25,11-25,0,0
2026-03-14,26,Aaya Sher,Anirudh Ravichander,South Indian Film,4,26-50,False,1,5,5,4,26.0,0.0,0.4330127018922193,0.3333333333333333,False,2026-03-15,27.0,26-50,26-50,0,0
2026-03-14,27,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,4,26-50,False,1,5,5,54,27.0,0.0,0.4330127018922193,0.3333333333333333,False,2026-03-15,23.0,11-25,11-25,0,0
2026-03-14,28,Agar Tum Saath Ho,Alka Yagnik,Hindi Film,4,26-50,False,1,5,5,4,28.0,0.0,1.0897247358851685,0.3333333333333333,False,2026-03-15,28.0,26-50,26-50,0,0
2026-03-14,29,Tum Ho Toh,Vishal Mishra,Hindi Film,4,26-50,False,1,5,5,4,30.0,-1.0,1.299038105676658,-0.6666666666666666,False,2026-03-15,30.0,26-50,26-50,0,0
2026-03-14,30,Haseen,Talwiinder,Punjabi-Haryanvi Pop,4,26-50,False,1,5,5,4,31.0,-1.0,0.82915619758885,0.0,False,2026-03-15,29.0,26-50,26-50,0,0
2026-03-14,31,Ye Tune Kya Kiya,Pritam,Hindi Film,4,26-50,False,1,5,5,6,37.0,-6.0,3.278719262151,-0.6666666666666666,False,2026-03-15,31.0,26-50,26-50,0,0
2026-03-14,32,Not Guilty,Dhanda Nyoliwala,Punjabi-Haryanvi Pop,4,26-50,False,1,5,5,4,32.0,0.0,0.7071067811865476,0.0,False,2026-03-15,32.0,26-50,26-50,0,0
2026-03-14,33,Mast Magan,Arijit Singh,Hindi Film,4,26-50,False,1,5,5,18,34.0,-1.0,1.7853571071357126,-2.0,False,2026-03-15,38.0,26-50,26-50,0,0
2026-03-14,34,Darkhaast,Mithoon,Hindi Film,4,26-50,False,1,5,5,4,29.0,5.0,3.2015621187164243,2.0,False,2026-03-15,34.0,26-50,26-50,0,0
2026-03-14,35,Lutt Le Gaya,Shashwat Sachdev,Hindi Film,4,26-50,False,1,5,5,268,35.0,0.0,2.0615528128088303,-0.6666666666666666,False,2026-03-15,39.0,26-50,26-50,0,0
2026-03-14,36,Naal Nachna,Shashwat Sachdev,Hindi Film,4,26-50,False,1,5,5,334,33.0,3.0,2.8613807855648994,-0.6666666666666666,False,2026-03-15,42.0,26-50,26-50,0,0
2026-03-14,37,KALYANI,ARJN,Hindi Indie,4,26-50,False,1,5,5,4,41.0,-4.0,1.7853571071357126,-1.3333333333333333,False,2026-03-15,36.0,26-50,26-50,0,0
2026-03-14,38,Barbaad,The Rish,Hindi Indie,4,26-50,False,1,5,5,4,36.0,2.0,1.224744871391589,1.0,False,2026-03-15,40.0,26-50,26-50,0,0
2026-03-14,39,Ishq Jalakar - Karvaan,Shashwat Sachdev,Hindi Film,4,26-50,False,1,5,5,155,38.0,1.0,0.82915619758885,-0.3333333333333333,False,2026-03-15,45.0,26-50,26-50,0,0
2026-03-14,40,Teri Deewani,Kailash Kher,Hindi Film,4,26-50,False,1,5,5,4,48.0,-8.0,5.787918451395113,1.3333333333333333,False,2026-03-15,41.0,26-50,26-50,0,0
2026-03-14,41,Humdard,Arijit Singh,Hindi Film,4,26-50,False,1,5,5,4,47.0,-6.0,5.522680508593631,-0.3333333333333333,False,2026-03-15,43.0,26-50,26-50,0,0
2026-03-14,42,Ehsaas,Faheem Abdullah,Hindi Indie,4,26-50,False,1,5,5,4,39.0,3.0,2.48746859276655,2.6666666666666665,False,2026-03-15,37.0,26-50,26-50,0,0
2026-03-14,43,Zaalima,Arijit Singh,Hindi Film,4,26-50,False,1,5,5,109,42.0,1.0,4.322904116447646,-0.3333333333333333,False,2026-03-15,33.0,26-50,26-50,0,0
2026-03-14,44,Tu Na Samjhe,Hellow Raja,Hindi Indie,4,26-50,False,1,3,3,2,40.0,4.0,4.5,-0.5,False,2026-03-15,35.0,26-50,26-50,0,0
2026-03-14,45,Thodi Si Daaru,AP Dhillon,Punjabi-Haryanvi Pop,4,26-50,False,1,4,4,3,46.0,-1.0,3.6817870057290873,-1.3333333333333333,False,2026-03-15,44.0,26-50,26-50,0,0
2026-03-14,46,Kithe Reh Gaya,Neeti Mohan,Hindi Indie,4,26-50,False,1,5,5,4,44.0,2.0,2.277608394786075,-0.6666666666666666,False,2026-03-15,46.0,26-50,26-50,0,0
2026-03-14,47,Dhun,Mithoon,Hindi Film,4,26-50,False,1,5,5,54,45.0,2.0,1.7320508075688772,0.6666666666666666,False,2026-03-15,49.0,26-50,26-50,0,0
2026-03-14,48,Jhol - Acoustic,Maanu,Hindi Indie,4,26-50,False,1,5,5,4,49.0,-1.0,2.165063509461097,0.6666666666666666,False,2026-03-15,48.0,26-50,26-50,0,0
2026-03-14,49,Aakh Ye Taalibaani,Manish Sonipat Aala,Punjabi-Haryanvi Pop,4,26-50,False,1,5,5,4,50.0,-1.0,3.418698582794336,0.6666666666666666,False,2026-03-15,,,Exit,0,1
2026-03-14,50,High On You,Jind Universe,Punjabi-Haryanvi Pop,4,26-50,False,1,5,5,4,43.0,7.0,5.0990195135927845,2.3333333333333335,False,2026-03-15,50.0,26-50,26-50,0,0
2026-03-15,1,Bairan,Banjaare,Hindi Indie,5,Top10,False,1,6,6,5,1.0,0.0,0.0,0.0,False,2026-03-16,1.0,Top10,Top10,1,0
2026-03-15,2,Sheesha - Aakhya Mai Aakh Ghali Jo Bairan,Mitta Ror,Punjabi-Haryanvi Pop,5,Top10,False,1,6,6,6,2.0,0.0,0.0,0.0,False,2026-03-16,2.0,Top10,Top10,1,0
2026-03-15,3,Gehra Hua,Shashwat Sachdev,Hindi Film,5,Top10,False,1,6,6,98,3.0,0.0,0.0,0.0,False,2026-03-16,3.0,Top10,Top10,1,0
2026-03-15,4,Sahiba,Aditya Rikhari,Hindi Indie,5,Top10,False,1,6,6,5,5.0,-1.0,0.7999999999999999,-0.6666666666666666,False,2026-03-16,6.0,Top10,Top10,1,0
2026-03-15,5,Dooron Dooron,Paresh Pahuja,Hindi Indie,5,Top10,False,1,6,6,5,4.0,1.0,0.4,0.3333333333333333,False,2026-03-16,4.0,Top10,Top10,1,0
2026-03-15,6,Khat,Navjot Ahuja,Hindi Indie,5,Top10,False,1,6,6,5,6.0,0.0,0.9797958971132712,0.3333333333333333,False,2026-03-16,5.0,Top10,Top10,1,0
2026-03-15,7,Samjhawan,Jawad Ahmad,Hindi Film,5,Top10,False,1,6,6,5,7.0,0.0,0.48989794855663565,0.0,False,2026-03-16,7.0,Top10,Top10,1,0
2026-03-15,8,Sitaare,Arijit Singh,Hindi Film,5,Top10,False,1,6,6,59,8.0,0.0,1.019803902718557,0.0,False,2026-03-16,8.0,Top10,Top10,1,0
2026-03-15,9,Shararat,Shashwat Sachdev,Hindi Film,5,Top10,False,1,6,6,452,10.0,-1.0,0.48989794855663565,-0.6666666666666666,False,2026-03-16,12.0,11-25,11-25,0,0
2026-03-15,10,Finding Her,Kushagra,Hindi Indie,5,Top10,False,1,6,6,5,9.0,1.0,1.1661903789690604,0.0,False,2026-03-16,10.0,Top10,Top10,1,0
2026-03-15,11,Apna Bana Le,Sachin-Jigar,Hindi Film,5,11-25,False,1,6,6,5,14.0,-3.0,1.4966629547095764,-0.3333333333333333,False,2026-03-16,9.0,Top10,Top10,1,0
2026-03-15,12,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Hindi Indie,5,11-25,False,1,6,6,5,11.0,1.0,0.4000000000000001,1.0,False,2026-03-16,11.0,11-25,11-25,0,0
2026-03-15,13,Bairi,Virat,Punjabi-Haryanvi Pop,5,11-25,False,1,6,6,5,13.0,0.0,1.624807680927192,-0.6666666666666666,False,2026-03-16,13.0,11-25,11-25,0,0
2026-03-15,14,Ishq,Faheem Abdullah,Hindi Indie,5,11-25,False,1,6,6,54,12.0,2.0,2.1354156504062622,0.3333333333333333,False,2026-03-16,14.0,11-25,11-25,0,0
2026-03-15,15,For A Reason,Karan Aujla,Punjabi-Haryanvi Pop,5,11-25,False,1,6,6,55,15.0,0.0,0.7483314773547883,0.3333333333333333,False,2026-03-16,15.0,11-25,11-25,0,0
2026-03-15,16,Saiyaara,Tanishk Bagchi,Hindi Film,5,11-25,False,1,6,6,5,16.0,0.0,1.4142135623730951,-0.3333333333333333,False,2026-03-16,17.0,11-25,11-25,0,0
2026-03-15,17,Mann Mera,Gajendra Verma,Hindi Indie,5,11-25,False,1,6,6,5,21.0,-4.0,2.925747767665559,-0.3333333333333333,False,2026-03-16,18.0,11-25,11-25,0,0
2026-03-15,18,Boyfriend,Karan Aujla,Punjabi-Haryanvi Pop,5,11-25,False,1,6,6,5,17.0,1.0,0.48989794855663565,0.6666666666666666,False,2026-03-16,16.0,11-25,11-25,0,0
2026-03-15,19,Ishqa Ve,Zeeshan Ali,Hindi Indie,5,11-25,False,1,6,6,5,19.0,0.0,1.2649110640673518,-0.6666666666666666,False,2026-03-16,20.0,11-25,11-25,0,0
2026-03-15,20,Raanjhan,Sachet-Parampara,Hindi Film,5,11-25,False,1,6,6,7,18.0,2.0,1.854723699099141,0.3333333333333333,False,2026-03-16,19.0,11-25,11-25,0,0
2026-03-15,21,Tere Liye,Atif Aslam,Hindi Film,5,11-25,False,1,6,6,5,23.0,-2.0,3.655133376499413,-2.3333333333333335,False,2026-03-16,21.0,11-25,11-25,0,0
2026-03-15,22,Dhurandhar - Title Track,Shashwat Sachdev,Hindi Film,5,11-25,False,1,6,6,6,20.0,2.0,1.019803902718557,0.6666666666666666,False,2026-03-16,23.0,11-25,11-25,0,0
2026-03-15,23,Jo Tum Mere Ho,Anuv Jain,Hindi Indie,5,11-25,False,1,6,6,55,27.0,-4.0,1.7435595774162693,-1.3333333333333333,False,2026-03-16,25.0,11-25,11-25,0,0
2026-03-15,24,Tere Bina,A.R. Rahman,Hindi Film,5,11-25,False,1,6,6,55,22.0,2.0,1.6733200530681511,0.0,False,2026-03-16,26.0,26-50,26-50,0,0
2026-03-15,25,Deewaana Deewaana,A.R. Rahman,Hindi Film,5,11-25,False,1,6,6,5,25.0,0.0,1.019803902718557,1.0,False,2026-03-16,24.0,11-25,11-25,0,0
2026-03-15,26,Pavazha Malli,Sai Abhyankkar,South Indian Film,5,26-50,False,1,6,6,11,24.0,2.0,2.8284271247461903,1.0,False,2026-03-16,22.0,11-25,11-25,0,0
2026-03-15,27,Aaya Sher,Anirudh Ravichander,South Indian Film,5,26-50,False,1,6,6,5,26.0,1.0,0.48989794855663565,0.6666666666666666,False,2026-03-16,28.0,26-50,26-50,0,0
